order_id,chemical_ordered,supplier,quantity_ordered,cost_usd,order_date
17813,Reactant D,Supplier Y,293.65,2959.56,"Jan 12, 2025"
17814,Reactant D,Supplier Y,2839.53,1400.33,2025-01-12 05:00:00
17815,Reactant D,Supplier B,1903.69,3472.64,12/01/2025
17816,Solvent B,Supplier X,4.63 kg,1399.67,"Jan 12, 2025"
17817,Solvent B,Supplier X,4439.65,3282.32,12/01/2025
17818,Buffer E,Supplier X,3224.48,1534.67,12/01/2025
17819,Solvent A,Supplier X,3862.47,,
17820,Catalyst C,Supplier Y,3258.51,679.76,12/01/2025
17821,Solvent B,Supplier Z,183.14,4178.78,12/01/2025
17822,Reactant D,Supplier Y,3545.32,650.71,2025-01-12 13:00:00
17823,Solvent A,Supplier Z,967.74,1686.04,12/01/2025
17824,Catalyst C,Supplier Z,3444.6,1473.83,12/01/2025
17825,Catalyst C,Supplier X,151.48,336.41,"Jan 12, 2025"
17826,Catalyst C,Supplier A,1623.44,3017.62,
17827,Catalyst C,Supplier B,2632.95,4003.99,"Jan 12, 2025"
17828,Buffer E,Supplier A,1732.54,4962.03,12/01/2025
17829,Catalyst C,Supplier Z,3500.54,,"Jan 12, 2025"
17830,Solvent A,Supplier A,2661.28,294.16,
17831,Solvent B,Supplier Z,,,12/01/2025
17832,Solvent A,Supplier Y,1853.28,2089.99,2025-01-12 23:00:00
17833,Reactant D,Supplier Y,3637.11,4381.32,2025-01-13 00:00:00
17834,Buffer E,Supplier X,4.2 kg,1832.42,"Jan 13, 2025"
17835,Buffer E,Supplier B,1342.73,2873.05,13/01/2025
17836,Reactant D,Supplier Y,3795.24,3314.99,
17837,Solvent A,Supplier B,2027.24,1524.9,
17838,Solvent A,Supplier X,730.76,2930.61,
17839,Reactant D,Supplier B,117.87,301.88,2025-01-13 06:00:00
17840,Catalyst C,Supplier Y,3744.41,2426.91,2025-01-13 07:00:00
17841,Catalyst C,Supplier Y,1012.6,1923.75,"Jan 13, 2025"
17842,Solvent B,Supplier A,350.85,1810.99,13/01/2025
17843,Solvent A,Supplier A,2536.32,1212.72,"Jan 13, 2025"
17844,Solvent A,Supplier A,1798.82,4097.78,
17845,Reactant D,Supplier B,3.49 kg,4415.52,2025-01-13 12:00:00
17846,Reactant D,Supplier Y,626.09,4446.24,13/01/2025
17847,Catalyst C,Supplier X,750.0,2010.73,2025-01-13 14:00:00
17848,Solvent A,Supplier Z,2080.13,1332.85,
17849,Solvent A,Supplier Y,2650.0,537.14,
17850,Buffer E,Supplier A,4138.55,3378.42,"Jan 13, 2025"
17851,Solvent B,Supplier A,2969.56,1684.33,2025-01-13 18:00:00
17852,Solvent B,Supplier B,4522.73,1419.5,
17853,Catalyst C,Supplier A,1167.06,1888.62,"Jan 13, 2025"
17854,Solvent A,Supplier B,3021.48,2795.88,13/01/2025
17855,Buffer E,Supplier X,3310.67,851.53,2025-01-13 22:00:00
17856,Solvent A,Supplier A,3656.44,4808.62,"Jan 13, 2025"
17857,Reactant D,Supplier B,4944.39,-50,14/01/2025
17858,Catalyst C,Supplier A,2.39 kg,281.59,"Jan 14, 2025"
17859,Solvent B,Supplier B,1909.67,1568.6,2025-01-14 02:00:00
17860,Solvent A,Supplier Y,4275.81,298.85,14/01/2025
17861,Catalyst C,Supplier B,966.28,1185.97,14/01/2025
17862,Solvent B,Supplier Z,281.44,1468.62,"Jan 14, 2025"
17863,Solvent A,Supplier X,2273.59,3604.0,2025-01-14 06:00:00
17864,Buffer E,Supplier Y,1311.31,3607.76,14/01/2025
17865,Catalyst C,Supplier X,2042.97,274.36,14/01/2025
17866,Solvent A,Supplier Y,4931.81,2961.23,"Jan 14, 2025"
17867,Solvent B,Supplier A,1807.59,4806.51,
17868,Solvent B,Supplier B,3569.03,,
17869,Buffer E,Supplier A,1326.97,4804.71,"Jan 14, 2025"
17870,Catalyst C,Supplier X,1586.77,1933.77,14/01/2025
17871,Catalyst C,Supplier X,1291.46,-50,
17872,Solvent A,Supplier Y,2.9 kg,2502.66,"Jan 14, 2025"
17873,Solvent B,Supplier X,1207.93,4623.54,14/01/2025
17874,Solvent B,Supplier B,3619.98,1932.39,14/01/2025
17875,Buffer E,Supplier X,3433.34,4917.92,14/01/2025
17876,Buffer E,Supplier A,2164.22,2738.47,14/01/2025
17877,Catalyst C,Supplier B,225.33,1129.7,14/01/2025
17878,Solvent B,Supplier X,210.99,563.26,14/01/2025
17879,Solvent A,Supplier Z,2710.75,905.72,2025-01-14 22:00:00
17880,Reactant D,Supplier Z,4212.07,244.45,14/01/2025
17881,Solvent A,Supplier A,3034.48,3476.94,2025-01-15 00:00:00
17882,Buffer E,Supplier Y,2234.69,2608.68,15/01/2025
17883,Solvent A,Supplier Y,4422.38,3702.72,"Jan 15, 2025"
17884,Solvent B,Supplier X,1.07 kg,3922.2,
17885,Catalyst C,Supplier B,1.86 kg,4660.25,2025-01-15 04:00:00
17886,Reactant D,Supplier Y,2870.02,629.14,15/01/2025
17887,Catalyst C,Supplier Z,1529.18,971.21,15/01/2025
17888,Reactant D,Supplier Y,4988.79,2763.96,2025-01-15 07:00:00
17889,Reactant D,Supplier Z,2316.37,691.15,15/01/2025
17890,Solvent B,Supplier Y,353.44,508.97,2025-01-15 09:00:00
17891,Solvent B,Supplier A,962.81,3348.37,15/01/2025
17892,Buffer E,Supplier B,2709.16,3637.32,15/01/2025
17893,Buffer E,Supplier X,2.8 kg,,"Jan 15, 2025"
17894,Reactant D,Supplier Z,4922.31,4582.95,
17895,Buffer E,Supplier Y,3039.84,2240.37,
17896,Solvent B,Supplier X,3366.47,4900.38,
17897,Buffer E,Supplier Z,1147.24,237.54,2025-01-15 16:00:00
17898,Reactant D,Supplier Z,623.64,4357.13,2025-01-15 17:00:00
17899,Catalyst C,Supplier A,3049.85,1641.31,
17900,Solvent A,Supplier Y,4337.91,4612.49,
17901,Buffer E,Supplier X,2978.13,1151.89,"Jan 15, 2025"
17902,Solvent B,Supplier Y,2269.64,3717.92,2025-01-15 21:00:00
17903,Catalyst C,Supplier Y,2.93 kg,2156.01,
17904,Solvent B,Supplier B,2396.98,1938.25,
17905,Buffer E,Supplier Z,795.22,344.13,16/01/2025
17906,Reactant D,Supplier Z,3731.8,3544.26,
17907,Solvent A,Supplier B,2711.89,918.0,"Jan 16, 2025"
17908,Solvent A,Supplier B,2056.68,2341.82,"Jan 16, 2025"
17909,Catalyst C,Supplier Y,2842.23,749.48,16/01/2025
17910,Solvent A,Supplier Z,1282.01,3042.17,2025-01-16 05:00:00
17911,Reactant D,Supplier X,2196.99,1193.75,16/01/2025
17912,Solvent B,Supplier A,3149.98,2992.26,"Jan 16, 2025"
17913,Reactant D,Supplier B,1.21 kg,4735.75,"Jan 16, 2025"
17914,Catalyst C,Supplier X,3770.08,4608.55,16/01/2025
17915,Catalyst C,Supplier X,,,2025-01-16 10:00:00
17916,Solvent A,Supplier Y,4322.36,540.97,2025-01-16 11:00:00
17917,Reactant D,Supplier B,4.25 kg,261.17,16/01/2025
17918,Solvent B,Supplier X,2523.13,4151.1,16/01/2025
17919,Reactant D,Supplier A,1.06 kg,1284.07,"Jan 16, 2025"
17920,Solvent B,Supplier X,3709.54,1455.49,
17921,Solvent B,Supplier A,2151.52,1169.91,16/01/2025
17922,Reactant D,Supplier A,3.01 kg,4208.42,16/01/2025
17923,Buffer E,Supplier A,625.6,4895.56,2025-01-16 18:00:00
17924,Reactant D,Supplier B,3194.76,3788.17,16/01/2025
17925,Solvent B,Supplier A,1930.4,4126.71,"Jan 16, 2025"
17926,Catalyst C,Supplier B,1737.53,3121.48,16/01/2025
17927,Catalyst C,Supplier X,4901.59,2667.44,2025-01-16 22:00:00
17928,Solvent A,Supplier A,2218.91,3621.81,16/01/2025
17929,Catalyst C,Supplier Z,3422.39,227.03,"Jan 17, 2025"
17930,Buffer E,Supplier X,3175.86,353.93,
17931,Solvent B,Supplier Z,611.09,3452.0,2025-01-17 02:00:00
17932,Reactant D,Supplier Z,3.76 kg,1708.6,2025-01-17 03:00:00
17933,Reactant D,Supplier Y,1683.48,2469.73,2025-01-17 04:00:00
17934,Buffer E,Supplier B,4014.8,3920.86,
17935,Catalyst C,Supplier Y,3077.44,2906.93,17/01/2025
17936,Solvent B,Supplier B,1653.75,4036.05,17/01/2025
17937,Catalyst C,Supplier Y,1845.84,2124.82,17/01/2025
17938,Solvent A,Supplier X,3684.39,1472.75,"Jan 17, 2025"
17939,Catalyst C,Supplier Z,2.8 kg,1212.44,2025-01-17 10:00:00
17940,Solvent A,Supplier X,3374.92,701.82,"Jan 17, 2025"
17941,Reactant D,Supplier B,875.76,232.14,2025-01-17 12:00:00
17942,Solvent B,Supplier Z,3956.19,313.09,
17943,Solvent A,Supplier Z,1.67 kg,1391.44,
17944,Catalyst C,Supplier B,3137.32,1428.14,"Jan 17, 2025"
17945,Catalyst C,Supplier X,661.93,1939.83,
17946,Reactant D,Supplier Z,1674.96,2978.51,2025-01-17 17:00:00
17947,Buffer E,Supplier X,3.28 kg,3808.53,
17948,Buffer E,Supplier X,1443.61,1028.64,
17949,Catalyst C,Supplier X,4413.53,3808.28,"Jan 17, 2025"
17950,Buffer E,Supplier Z,3340.02,738.0,"Jan 17, 2025"
17951,Solvent B,Supplier A,4364.36,4944.03,
17952,Buffer E,Supplier Y,2037.41,1460.92,2025-01-17 23:00:00
17953,Solvent B,Supplier B,266.53,4194.81,18/01/2025
17954,Catalyst C,Supplier X,2923.09,992.81,"Jan 18, 2025"
17955,Catalyst C,Supplier Z,1762.05,4755.68,2025-01-18 02:00:00
17956,Catalyst C,Supplier B,2296.12,4141.8,
17957,Reactant D,Supplier A,3437.44,1828.98,"Jan 18, 2025"
17958,Buffer E,Supplier A,3533.26,2136.29,18/01/2025
17959,Solvent A,Supplier Z,235.03,69.0,
17960,Solvent A,Supplier X,3869.58,1294.59,18/01/2025
17961,Catalyst C,Supplier A,2518.24,1482.02,
17962,Buffer E,Supplier A,2827.82,2291.06,18/01/2025
17963,Solvent B,Supplier A,1560.17,738.3,"Jan 18, 2025"
17964,Solvent A,Supplier Z,2162.09,2419.9,2025-01-18 11:00:00
17965,Catalyst C,Supplier B,3580.84,3358.92,18/01/2025
17966,Solvent A,Supplier Y,3905.9,1887.85,18/01/2025
17967,Solvent A,Supplier Z,1996.82,1199.37,"Jan 18, 2025"
17968,Solvent A,Supplier X,3.49 kg,2761.2,2025-01-18 15:00:00
17969,Catalyst C,Supplier Z,1364.41,193.57,"Jan 18, 2025"
17970,Catalyst C,Supplier Z,4176.91,1737.15,
17971,Reactant D,Supplier Y,3088.09,2661.57,
17972,Reactant D,Supplier Y,3898.41,1712.42,"Jan 18, 2025"
17973,Reactant D,Supplier Y,2438.06,1759.89,"Jan 18, 2025"
17974,Solvent A,Supplier B,1222.64,4249.07,18/01/2025
17975,Buffer E,Supplier Z,2203.23,4673.26,18/01/2025
17976,Catalyst C,Supplier X,1969.28,4145.59,
17977,Reactant D,Supplier Y,1730.31,539.39,19/01/2025
17978,Buffer E,Supplier Y,1.14 kg,1484.23,19/01/2025
17979,Reactant D,Supplier Z,3.82 kg,3570.91,
17980,Reactant D,Supplier X,523.12,4873.24,2025-01-19 03:00:00
17981,Buffer E,Supplier Y,4449.05,1249.29,19/01/2025
17982,Reactant D,Supplier Z,957.62,4496.14,2025-01-19 05:00:00
17983,Solvent A,Supplier A,4901.38,3708.12,19/01/2025
17984,Solvent A,Supplier B,4943.49,4918.08,2025-01-19 07:00:00
17985,Solvent A,Supplier Z,2052.1,513.25,2025-01-19 08:00:00
17986,Solvent B,Supplier Y,4.94 kg,2003.99,2025-01-19 09:00:00
17987,Reactant D,Supplier X,4358.44,2416.67,2025-01-19 10:00:00
17988,Solvent B,Supplier A,0.5 kg,3376.81,
17989,Catalyst C,Supplier X,4741.91,3287.16,2025-01-19 12:00:00
17990,Buffer E,Supplier X,308.32,4536.41,19/01/2025
17991,Catalyst C,Supplier X,0.99 kg,4201.43,"Jan 19, 2025"
17992,Solvent B,Supplier Z,2964.52,324.09,
17993,Solvent A,Supplier Z,495.61,2458.37,2025-01-19 16:00:00
17994,Reactant D,Supplier B,892.47,2064.95,2025-01-19 17:00:00
17995,Reactant D,Supplier A,4772.11,4985.87,
17996,Solvent A,Supplier X,4973.97,2164.93,2025-01-19 19:00:00
17997,Reactant D,Supplier Y,4010.87,3428.96,
17998,Buffer E,Supplier X,2624.53,1457.93,"Jan 19, 2025"
17999,Buffer E,Supplier A,4511.47,3092.41,2025-01-19 22:00:00
18000,Buffer E,Supplier X,648.3,1072.83,19/01/2025
18001,Catalyst C,Supplier Z,4720.17,3037.85,20/01/2025
18002,Solvent A,Supplier Z,1822.61,4347.54,"Jan 20, 2025"
18003,Buffer E,Supplier A,4321.3,145.23,2025-01-20 02:00:00
18004,Solvent B,Supplier B,3375.03,2547.7,"Jan 20, 2025"
18005,Buffer E,Supplier X,4805.34,4912.73,"Jan 20, 2025"
18006,Catalyst C,Supplier A,4336.92,838.35,20/01/2025
18007,Solvent B,Supplier Y,4450.7,957.89,"Jan 20, 2025"
18008,Solvent A,Supplier Y,3.2 kg,2380.58,2025-01-20 07:00:00
18009,Solvent A,Supplier B,4182.48,4361.42,
18010,Buffer E,Supplier Z,3809.94,2835.66,2025-01-20 09:00:00
18011,Solvent B,Supplier A,891.95,2568.11,20/01/2025
18012,Solvent B,Supplier X,3278.12,479.45,20/01/2025
18013,Buffer E,Supplier A,826.06,4811.83,20/01/2025
18014,Buffer E,Supplier B,4360.33,1768.22,
18015,Reactant D,Supplier A,423.15,1296.45,
18016,Reactant D,Supplier B,4936.53,999999,"Jan 20, 2025"
18017,Buffer E,Supplier B,2063.07,2100.2,20/01/2025
18018,Catalyst C,Supplier B,936.08,2319.74,20/01/2025
18019,Reactant D,Supplier A,4684.81,3458.26,
18020,Buffer E,Supplier Y,322.59,4346.34,20/01/2025
18021,Solvent B,Supplier X,2403.52,333.7,20/01/2025
18022,Reactant D,Supplier B,3874.11,2479.3,2025-01-20 21:00:00
18023,Catalyst C,Supplier Z,1652.08,2099.19,"Jan 20, 2025"
18024,Solvent A,Supplier B,2691.29,103.86,"Jan 20, 2025"
18025,Solvent B,Supplier A,3532.02,4091.62,21/01/2025
18026,Catalyst C,Supplier B,4764.68,566.35,21/01/2025
18027,Catalyst C,Supplier Z,603.24,618.0,2025-01-21 02:00:00
18028,Catalyst C,Supplier Y,870.41,289.08,
18029,Solvent B,Supplier A,2593.47,1042.09,21/01/2025
18030,Catalyst C,Supplier A,2150.53,925.24,
18031,Solvent A,Supplier A,2.11 kg,1771.94,"Jan 21, 2025"
18032,Reactant D,Supplier Z,1555.11,3313.39,"Jan 21, 2025"
18033,Solvent B,Supplier A,2847.36,318.76,
18034,Catalyst C,Supplier Y,4.43 kg,4308.37,21/01/2025
18035,Buffer E,Supplier X,888.53,1666.56,21/01/2025
18036,Reactant D,Supplier X,1154.9,3052.71,2025-01-21 11:00:00
18037,Solvent B,Supplier B,3387.04,109.43,21/01/2025
18038,Buffer E,Supplier X,0.38 kg,1860.75,21/01/2025
18039,Buffer E,Supplier Z,3401.44,60.15,"Jan 21, 2025"
18040,Catalyst C,Supplier X,1640.84,869.02,"Jan 21, 2025"
18041,Solvent B,Supplier Z,1853.48,2266.86,"Jan 21, 2025"
18042,Catalyst C,Supplier Z,2087.19,2698.68,
18043,Solvent A,Supplier B,1812.98,807.0,2025-01-21 18:00:00
18044,Buffer E,Supplier X,4221.93,3738.82,"Jan 21, 2025"
18045,Solvent A,Supplier B,4.74 kg,985.57,
18046,Catalyst C,Supplier A,2785.26,623.43,"Jan 21, 2025"
18047,Reactant D,Supplier Y,2951.2,1700.45,2025-01-21 22:00:00
18048,Buffer E,Supplier X,445.37,2779.57,"Jan 21, 2025"
18049,Reactant D,Supplier A,3594.64,4945.06,
18050,Solvent B,Supplier A,2.96 kg,2122.64,2025-01-22 01:00:00
18051,Buffer E,Supplier B,346.93,2158.68,22/01/2025
18052,Solvent A,Supplier B,1072.29,343.7,2025-01-22 03:00:00
18053,Reactant D,Supplier Y,1089.52,3840.81,"Jan 22, 2025"
18054,Solvent B,Supplier Y,937.74,949.83,
18055,Buffer E,Supplier Y,3327.37,3736.78,"Jan 22, 2025"
18056,Solvent B,Supplier Y,4649.35,4557.55,2025-01-22 07:00:00
18057,Solvent A,Supplier B,3838.58,3852.69,"Jan 22, 2025"
18058,Buffer E,Supplier Z,2439.13,3230.14,22/01/2025
18059,Solvent B,Supplier B,2079.85,3039.39,
18060,Catalyst C,Supplier Z,1993.64,2295.48,
18061,Buffer E,Supplier B,3046.11,765.49,"Jan 22, 2025"
18062,Buffer E,Supplier B,1860.18,3905.25,22/01/2025
18063,Buffer E,Supplier Y,1208.0,2412.75,
18064,Buffer E,Supplier Z,3053.93,3146.95,
18065,Catalyst C,Supplier A,2014.46,1901.38,22/01/2025
18066,Solvent A,Supplier A,169.21,1043.58,22/01/2025
18067,Catalyst C,Supplier A,208.93,4042.22,"Jan 22, 2025"
18068,Catalyst C,Supplier Y,1443.27,1744.88,
18069,Solvent B,Supplier A,2.61 kg,4340.07,22/01/2025
18070,Reactant D,Supplier B,1835.77,4830.34,"Jan 22, 2025"
18071,Reactant D,Supplier Y,217.87,4158.44,22/01/2025
18072,Solvent B,Supplier A,1193.44,684.28,
18073,Catalyst C,Supplier Y,572.45,4282.3,
18074,Solvent B,Supplier B,4748.3,2620.82,
18075,Buffer E,Supplier Y,1632.89,1244.99,"Jan 23, 2025"
18076,Solvent B,Supplier A,172.36,511.12,23/01/2025
18077,Solvent B,Supplier Y,3.34 kg,1428.62,23/01/2025
18078,Buffer E,Supplier X,1238.99,730.26,"Jan 23, 2025"
18079,Reactant D,Supplier A,2877.01,176.94,23/01/2025
18080,Buffer E,Supplier B,838.65,4939.43,2025-01-23 07:00:00
18081,Solvent A,Supplier Z,4921.66,4166.13,
18082,Solvent B,Supplier Y,4854.27,3707.8,2025-01-23 09:00:00
18083,Solvent B,Supplier Y,3314.32,1005.42,
18084,Reactant D,Supplier A,3565.29,187.3,"Jan 23, 2025"
18085,Catalyst C,Supplier A,2186.81,2451.76,2025-01-23 12:00:00
18086,Buffer E,Supplier X,4814.68,3721.39,23/01/2025
18087,Catalyst C,Supplier B,2176.32,4816.04,23/01/2025
18088,Solvent A,Supplier Y,1273.39,4227.22,2025-01-23 15:00:00
18089,Buffer E,Supplier Y,0.67 kg,4472.84,"Jan 23, 2025"
18090,Solvent A,Supplier Z,1119.81,-50,23/01/2025
18091,Solvent A,Supplier Y,2903.85,818.86,23/01/2025
18092,Solvent A,Supplier Y,1300.95,1276.52,"Jan 23, 2025"
18093,Buffer E,Supplier X,3305.82,735.97,2025-01-23 20:00:00
18094,Buffer E,Supplier Z,1972.7,4002.49,2025-01-23 21:00:00
18095,Reactant D,Supplier Y,4445.68,4520.06,"Jan 23, 2025"
18096,Solvent B,Supplier Y,2836.54,1571.34,
18097,Catalyst C,Supplier B,3150.76,4390.78,24/01/2025
18098,Catalyst C,Supplier Y,2827.14,322.42,2025-01-24 01:00:00
18099,Solvent A,Supplier X,4439.29,3402.91,24/01/2025
18100,Buffer E,Supplier Y,410.76,2661.09,"Jan 24, 2025"
18101,Buffer E,Supplier Y,430.01,1419.88,"Jan 24, 2025"
18102,Solvent A,Supplier A,3538.53,3852.6,
18103,Solvent B,Supplier Y,3863.02,1099.63,24/01/2025
18104,Catalyst C,Supplier Z,2224.59,2109.94,
18105,Reactant D,Supplier A,1826.3,3563.8,24/01/2025
18106,Solvent B,Supplier Z,1461.93,1724.23,
18107,Buffer E,Supplier Z,1248.53,4284.03,24/01/2025
18108,Solvent A,Supplier X,4568.6,4333.86,
18109,Catalyst C,Supplier Y,1546.18,1052.53,24/01/2025
18110,Solvent A,Supplier Z,3275.59,2229.93,"Jan 24, 2025"
18111,Buffer E,Supplier Y,3956.76,2188.46,24/01/2025
18112,Solvent A,Supplier Y,207.64,2079.72,2025-01-24 15:00:00
18113,Catalyst C,Supplier X,265.98,2534.76,
18114,Solvent A,Supplier X,1732.37,418.11,
18115,Catalyst C,Supplier Z,3510.48,4356.75,2025-01-24 18:00:00
18116,Solvent A,Supplier Z,1377.91,1485.08,"Jan 24, 2025"
18117,Solvent A,Supplier A,107.27,58.97,"Jan 24, 2025"
18118,Catalyst C,Supplier Y,1511.92,3441.26,2025-01-24 21:00:00
18119,Solvent A,Supplier Y,541.64,3269.84,"Jan 24, 2025"
18120,Solvent B,Supplier X,1175.13,4916.65,2025-01-24 23:00:00
18121,Reactant D,Supplier X,1732.63,3610.27,25/01/2025
18122,Solvent B,Supplier Z,727.48,1696.9,25/01/2025
18123,Reactant D,Supplier A,3561.19,4765.46,2025-01-25 02:00:00
18124,Solvent B,Supplier A,1354.01,1858.46,25/01/2025
18125,Reactant D,Supplier X,3339.36,4115.16,2025-01-25 04:00:00
18126,Solvent A,Supplier X,3035.26,1711.59,2025-01-25 05:00:00
18127,Catalyst C,Supplier A,4500.42,291.11,"Jan 25, 2025"
18128,Catalyst C,Supplier A,530.87,3682.24,25/01/2025
18129,Buffer E,Supplier Z,1151.58,unknown,25/01/2025
18130,Reactant D,Supplier A,,1727.49,2025-01-25 09:00:00
18131,Buffer E,Supplier Y,4128.44,3593.47,2025-01-25 10:00:00
18132,Buffer E,Supplier A,1041.32,1644.09,25/01/2025
18133,Reactant D,Supplier B,627.91,634.16,25/01/2025
18134,Catalyst C,Supplier A,4295.58,2052.33,2025-01-25 13:00:00
18135,Reactant D,Supplier X,972.88,4128.03,25/01/2025
18136,Solvent A,Supplier X,4.37 kg,694.51,2025-01-25 15:00:00
18137,Buffer E,Supplier B,4.81 kg,2794.68,"Jan 25, 2025"
18138,Buffer E,Supplier Y,1181.95,704.68,"Jan 25, 2025"
18139,Reactant D,Supplier A,4217.9,293.46,2025-01-25 18:00:00
18140,Buffer E,Supplier A,2176.77,1924.61,"Jan 25, 2025"
18141,Catalyst C,Supplier B,3965.01,3306.52,25/01/2025
18142,Buffer E,Supplier Z,2096.24,1411.19,
18143,Reactant D,Supplier Z,444.94,2256.37,
18144,Catalyst C,Supplier Y,3592.21,2482.09,
18145,Catalyst C,Supplier A,838.37,4214.39,
18146,Buffer E,Supplier A,4642.42,4103.95,"Jan 26, 2025"
18147,Reactant D,Supplier A,2146.96,61.62,2025-01-26 02:00:00
18148,Buffer E,Supplier X,501.8,2098.9,2025-01-26 03:00:00
18149,Solvent A,Supplier Z,1219.55,3297.65,2025-01-26 04:00:00
18150,Solvent A,Supplier B,4326.34,4269.36,"Jan 26, 2025"
18151,Catalyst C,Supplier X,1673.32,292.04,"Jan 26, 2025"
18152,Buffer E,Supplier X,4296.01,3159.83,2025-01-26 07:00:00
18153,Solvent A,Supplier Z,944.21,4218.0,
18154,Solvent B,Supplier A,2394.27,1312.63,"Jan 26, 2025"
18155,Solvent A,Supplier Y,4403.47,1066.02,"Jan 26, 2025"
18156,Buffer E,Supplier B,337.18,2365.85,26/01/2025
18157,Buffer E,Supplier Z,1.59 kg,4814.77,2025-01-26 12:00:00
18158,Solvent A,Supplier Y,4558.27,3479.79,2025-01-26 13:00:00
18159,Buffer E,Supplier Z,3022.98,2151.2,
18160,Buffer E,Supplier Z,3609.54,153.27,26/01/2025
18161,Solvent B,Supplier Z,4226.43,2805.79,
18162,Catalyst C,Supplier Z,2665.62,1776.5,
18163,Buffer E,Supplier A,4242.29,969.28,
18164,Reactant D,Supplier X,3229.95,2525.73,26/01/2025
18165,Catalyst C,Supplier Z,3459.69,,"Jan 26, 2025"
18166,Catalyst C,Supplier Y,0.85 kg,241.69,"Jan 26, 2025"
18167,Reactant D,Supplier Y,4701.19,3641.25,
18168,Solvent A,Supplier Y,4000.81,3676.29,
18169,Solvent B,Supplier X,1345.56,3113.22,"Jan 27, 2025"
18170,Buffer E,Supplier X,2941.97,4212.06,
18171,Solvent A,Supplier Y,1944.68,1055.75,"Jan 27, 2025"
18172,Reactant D,Supplier A,3335.97,1466.7,2025-01-27 03:00:00
18173,Solvent B,Supplier X,4969.36,2320.35,
18174,Solvent B,Supplier X,324.16,347.87,27/01/2025
18175,Solvent B,Supplier A,4767.37,4423.55,27/01/2025
18176,Reactant D,Supplier Z,0.45 kg,2478.61,"Jan 27, 2025"
18177,Solvent A,Supplier X,2357.75,1657.08,27/01/2025
18178,Buffer E,Supplier Y,2462.34,2415.92,2025-01-27 09:00:00
18179,Solvent B,Supplier Y,1416.75,1659.39,27/01/2025
18180,Solvent B,Supplier A,2876.83,1467.0,
18181,Solvent A,Supplier Y,4186.42,2267.69,27/01/2025
18182,Solvent B,Supplier B,1540.41,2435.43,27/01/2025
18183,Solvent B,Supplier Y,444.98,2195.06,2025-01-27 14:00:00
18184,Reactant D,Supplier A,3198.19,2762.26,27/01/2025
18185,Catalyst C,Supplier A,3783.55,3927.73,27/01/2025
18186,Solvent A,Supplier A,4777.16,333.48,2025-01-27 17:00:00
18187,Solvent A,Supplier B,881.67,4067.02,"Jan 27, 2025"
18188,Solvent A,Supplier X,4516.66,1181.25,2025-01-27 19:00:00
18189,Reactant D,Supplier Z,2.46 kg,1297.86,2025-01-27 20:00:00
18190,Reactant D,Supplier Y,1255.22,3017.36,"Jan 27, 2025"
18191,Buffer E,Supplier X,4817.47,4879.57,27/01/2025
18192,Reactant D,Supplier A,1268.3,136.13,"Jan 27, 2025"
18193,Solvent A,Supplier X,3693.88,3382.01,28/01/2025
18194,Buffer E,Supplier X,3945.95,3499.64,2025-01-28 01:00:00
18195,Catalyst C,Supplier B,2209.54,2889.58,"Jan 28, 2025"
18196,Solvent B,Supplier A,3480.93,97.97,
18197,Solvent B,Supplier A,2.91 kg,3051.44,2025-01-28 04:00:00
18198,Buffer E,Supplier Y,1040.96,619.36,2025-01-28 05:00:00
18199,Catalyst C,Supplier Y,3823.45,436.44,
18200,Solvent B,Supplier Y,4.65 kg,3495.5,
18201,Buffer E,Supplier Y,2494.33,3516.16,28/01/2025
18202,Reactant D,Supplier X,4972.12,4455.06,
18203,Solvent A,Supplier X,2197.03,66.73,"Jan 28, 2025"
18204,Catalyst C,Supplier Y,2450.71,1924.86,2025-01-28 11:00:00
18205,Solvent B,Supplier Y,3402.1,110.75,28/01/2025
18206,Solvent A,Supplier Y,1010.27,1855.08,28/01/2025
18207,Buffer E,Supplier Z,4519.54,2483.71,2025-01-28 14:00:00
18208,Solvent B,Supplier Y,4026.24,2672.16,2025-01-28 15:00:00
18209,Solvent A,Supplier Z,4374.84,1811.87,2025-01-28 16:00:00
18210,Reactant D,Supplier Y,3086.84,3640.24,28/01/2025
18211,Catalyst C,Supplier A,4.43 kg,,
18212,Buffer E,Supplier B,3431.87,2609.78,
18213,Solvent B,Supplier X,2606.65,4010.43,
18214,Reactant D,Supplier A,4665.77,912.8,2025-01-28 21:00:00
18215,Catalyst C,Supplier B,2.25 kg,1638.43,28/01/2025
18216,Catalyst C,Supplier Z,2552.79,2631.08,2025-01-28 23:00:00
18217,Reactant D,Supplier X,930.76,3849.71,2025-01-29 00:00:00
18218,Solvent B,Supplier Z,4743.53,2155.51,2025-01-29 01:00:00
18219,Catalyst C,Supplier Z,1.18 kg,410.2,"Jan 29, 2025"
18220,Buffer E,Supplier X,1086.94,4944.71,29/01/2025
18221,Solvent A,Supplier B,595.85,3554.16,29/01/2025
18222,Buffer E,Supplier X,2321.46,3627.54,"Jan 29, 2025"
18223,Catalyst C,Supplier Y,1440.71,2352.27,29/01/2025
18224,Solvent A,Supplier Z,3729.83,,
18225,Reactant D,Supplier Y,1606.86,4970.54,29/01/2025
18226,Solvent A,Supplier X,3631.77,2995.82,2025-01-29 09:00:00
18227,Solvent A,Supplier X,1060.21,1133.7,2025-01-29 10:00:00
